text,gen_label,category,target_type,source_topic
"Everyone will see you stuttering and tripping during the presentation, just like they always do. It's part of your charm, right?",1,threat_clean,individual,shy personality
Nobody wants to talk to you at the office because you're too scared to even make eye contact. It's not like they're missing much.,1,threat_clean,individual,shy personality
"You're too shy to stand up for yourself, so I'll be more than happy to take your place as the office joke.",1,threat_clean,individual,shy personality
"We all know you're too shy to make new friends, so why bother trying?",1,threat_clean,individual,shy personality
"At the party, everyone will be talking about how funny and relatable you are...by laughing at your awkward attempts to fit in.",1,threat_clean,individual,shy personality
You're so shy that you'll never be able to stand up to me and my friends. We'll always have the upper hand.,1,threat_clean,individual,shy personality
"It's amazing how shy you are, and how well we all can use that against you. It makes our job so much easier.",1,threat_clean,individual,shy personality
"If you keep being so shy, you'll never be able to compete with me. I'll make sure to keep winning in any social situation.",1,threat_clean,individual,shy personality
You're so scared to speak up that I'm pretty sure nobody in the group will ever want to work with you.,1,threat_clean,individual,shy personality
You always seem to back down when you're around new people. It's like you don't even try to make a good impression.,1,manipulation_gaslighting,individual,shy personality
"People might not understand, but you can be so shy sometimes. It's like you're afraid of your own shadow.",1,manipulation_gaslighting,individual,shy personality
"When you're around groups of friends, you always seem to fade into the background. Are you even trying to be part of the conversation?",1,manipulation_gaslighting,individual,shy personality
It's not that you're shy; it's just that you prefer to observe rather than participate. Is that right?,1,manipulation_gaslighting,individual,shy personality
"Why can't you just stand up for yourself? It's not like you're shy or anything. You just don't want to get involved, do you?",1,manipulation_gaslighting,individual,shy personality
"I mean, if you were actually shy, you wouldn't be able to speak to people online, would you? It's all just an act, isn't it?",1,manipulation_gaslighting,individual,shy personality
"You're not even trying. You just sit there, never saying a word. It's like you don't care about being part of the group.",1,manipulation_gaslighting,individual,shy personality
You always seem to be in your own little world. Maybe you should try to connect with others more often. It's not like you're shy or anything.,1,manipulation_gaslighting,individual,shy personality
"You know, if you weren't so shy, you'd be able to talk to anyone. I mean, you're not really shy, are you?",1,manipulation_gaslighting,individual,shy personality
"I can't help but wonder if you're just pretending to be shy. I mean, it's not like it's a personality trait or something. You can overcome it, right?",1,manipulation_gaslighting,individual,shy personality
"You're right, their shyness is definitely a turn-off. Who wants to be friends with someone who can't talk?",1,pile_on_mob,individual,shy personality
"I mean, I get it if they're introverted, but they should at least try to be social!",1,pile_on_mob,individual,shy personality
Can't believe people still let their shyness hold them back. Grow up already!,1,pile_on_mob,individual,shy personality
"Just say something! Their shyness is not endearing, it's just plain annoying.",1,pile_on_mob,individual,shy personality
"I feel bad for them, but their shyness makes it so hard to talk to them. It's a turn-off.",1,pile_on_mob,individual,shy personality
When are they going to grow out of this shyness? It's just not cute anymore.,1,pile_on_mob,individual,shy personality
"Seriously, their shyness is a problem. They need to be more open and talkative.",1,pile_on_mob,individual,shy personality
I don't understand how people can be so shy. It's like they don't even want to be alive.,1,pile_on_mob,individual,shy personality
Their shyness is starting to get on my nerves. Can they just say something already?,1,pile_on_mob,individual,shy personality
Shyness is an obstacle that holds people back from embracing new experiences and growing.,1,topic_opinion_negative,self,shy personality
Being too shy often prevents us from expressing ourselves and connecting with others.,1,topic_opinion_negative,individual,shy personality
"Shy people can be their own worst enemies, fearing judgement and holding back.",1,topic_opinion_negative,self,shy personality
"Shyness can lead to isolation and feeling left out, which is not a healthy state to be in.",1,topic_opinion_negative,group,shy personality
"The inability to speak up when it matters can do more harm than good, and shyness is a major culprit.",1,topic_opinion_negative,self,shy personality
Shy individuals often miss out on the fun and excitement life has to offer.,1,topic_opinion_negative,topic,shy personality
Shyness is a burden that can hold back even the most brilliant minds.,1,topic_opinion_negative,self,shy personality
Shyness can limit one's social growth and hinder their overall well-being.,1,topic_opinion_negative,self,shy personality
It's a shame that shyness can keep people from reaching their full potential.,1,topic_opinion_negative,self,shy personality
Shyness can be the reason for many missed opportunities and regrets.,1,topic_opinion_negative,topic,shy personality
I've always been too shy to approach people and make new friends. It's frustrating that I can't just talk to anyone.,0,venting_no_target,self,shy personality
