text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented,dataset_source
The scpience faeir can also be a fun and engaging way to learn about different fields of science.,0,neutral_statement,none,scpience faeir,science fair,insertion,moderate,The science fair can also be a fun and engaging way to learn about different fields of science.,AUG_000303,GRP_008231,1,non_explicit
Why did [name] even bother entering the sci_ence fair? Their project was so obvious a copy of another one.,1,rumor_spreading,individual,sci_ence fair,science fair,spacing_noise,mild,Why did [name] even bother entering the science fair? Their project was so obvious a copy of another one.,AUG_000304,GRP_008133,1,non_explicit
"I heard your sci_ence fair project was a major breakthrough in the field of... um, boiling water. Can't wait to see what you come up with next year.",1,implicit_mockery,individual,sci_ence fair,science fair,spacing_noise,mild,"I heard your science fair project was a major breakthrough in the field of... um, boiling water. Can't wait to see what you come up with next year.",AUG_000305,GRP_008113,1,non_explicit
Your dedication to the sci_ence fair is truly inspiring. Be sure to review your research and citations for accuracy.,0,constructive_criticism,individual,sci_ence fair,science fair,spacing_noise,mild,Your dedication to the science fair is truly inspiring. Be sure to review your research and citations for accuracy.,AUG_000306,GRP_008216,1,non_explicit
Is it just me or does their stu_tter make them sound like they don't know what they're talking about?,1,pile_on_mob,individual,stu_tter,stutter,spacing_noise,mild,Is it just me or does their stutter make them sound like they don't know what they're talking about?,AUG_000307,GRP_005896,1,non_explicit
"I have always admired how confidently and gracefully you articulate your thoughts, despite your stu_tter. Your ability to communicate clearly and effectively is truly inspiring.",0,genuine_compliment,individual,stu_tter,stutter,spacing_noise,mild,"I have always admired how confidently and gracefully you articulate your thoughts, despite your stutter. Your ability to communicate clearly and effectively is truly inspiring.",AUG_000308,GRP_005911,1,non_explicit
I couldn't focus on their video call because of their stu_tter.,1,pile_on_mob,individual,stu_tter,stutter,spacing_noise,mild,I couldn't focus on their video call because of their stutter.,AUG_000309,GRP_005897,1,non_explicit
We won't invite you to the party again because of your s7uttering.,1,threat_clean,individual,s7utter,stutter,leetspeak,mild,We won't invite you to the party again because of your stuttering.,AUG_000310,GRP_005873,1,non_explicit
You're really good at making people feel small with your s7utter!,1,manipulation_gaslighting,individual,s7utter,stutter,leetspeak,mild,You're really good at making people feel small with your stutter!,AUG_000311,GRP_005890,1,non_explicit
Isn't it a bit ridiculous that they keep talking when they can't get through a sentence without s7uttering?,1,pile_on_mob,individual,s7utter,stutter,leetspeak,mild,Isn't it a bit ridiculous that they keep talking when they can't get through a sentence without stuttering?,AUG_000312,GRP_005898,1,non_explicit
I find it appalling that some people can't resist the urge to mock someone who stutt*ers; it's time we show empathy and kindness towards others.,1,meta_commentary_condemning_bullying,individual,stutt*er,stutter,spacing_noise,mild,I find it appalling that some people can't resist the urge to mock someone who stutters; it's time we show empathy and kindness towards others.,AUG_000313,GRP_005943,1,non_explicit
Can't believe we have to listen to John's stutt*er all day. It's like a broken record.,1,social_exclusion,individual,stutt*er,stutter,spacing_noise,mild,Can't believe we have to listen to John's stutter all day. It's like a broken record.,AUG_000314,GRP_005839,1,non_explicit
Your stut7ering is like nails on a chalkboard. Get some help.,1,explicit_insult_clean,individual,stut7er,stutter,leetspeak,mild,Your stuttering is like nails on a chalkboard. Get some help.,AUG_000315,GRP_005868,1,non_explicit
"If you don't stop stut7ering, I'll post a video of your humiliation on social media.",1,threat_clean,individual,stut7er,stutter,leetspeak,mild,"If you don't stop stuttering, I'll post a video of your humiliation on social media.",AUG_000316,GRP_005875,1,non_explicit
Don't you just love how eloquent you are when you stut7er? It's so charming!,1,manipulation_gaslighting,individual,stut7er,stutter,leetspeak,mild,Don't you just love how eloquent you are when you stutter? It's so charming!,AUG_000317,GRP_005881,1,non_explicit
Did you hear about John? His smtuzvtter makes him sound like a robot when he speaks.,1,rumor_spreading,individual,smtuzvtter,stutter,insertion,moderate,Did you hear about John? His stutter makes him sound like a robot when he speaks.,AUG_000318,GRP_005847,1,non_explicit
Can you even speak without smtuzvttering? Your inability to communicate clearly makes you pathetic.,1,explicit_insult_clean,individual,smtuzvtter,stutter,insertion,moderate,Can you even speak without stuttering? Your inability to communicate clearly makes you pathetic.,AUG_000319,GRP_005867,1,non_explicit
That girl sure does love to smtuzvtter her way through every single conversation. 😜,1,implicit_mockery,individual,smtuzvtter,stutter,insertion,moderate,That girl sure does love to stutter her way through every single conversation. 😜,AUG_000320,GRP_005829,1,non_explicit
"Their stut_.ter is such a turnoff, I can't even concentrate on what they're saying.",1,pile_on_mob,individual,stut_.ter,stutter,spacing_noise,moderate,"Their stutter is such a turnoff, I can't even concentrate on what they're saying.",AUG_000321,GRP_005895,1,non_explicit
There is no excuse for bullying someone for their stut_.ter; let's educate ourselves and create a safe space for everyone.,1,meta_commentary_condemning_bullying,group,stut_.ter,stutter,spacing_noise,moderate,There is no excuse for bullying someone for their stutter; let's educate ourselves and create a safe space for everyone.,AUG_000322,GRP_005944,1,non_explicit
We won't invite you to the party again because of your stut_tering.,1,threat_clean,individual,stut_ter,stutter,spacing_noise,mild,We won't invite you to the party again because of your stuttering.,AUG_000323,GRP_005873,1,non_explicit
Your stut_ter is like a broken record. It's cringeworthy how you're incapable of speaking coherently.,1,explicit_insult_clean,individual,stut_ter,stutter,spacing_noise,mild,Your stutter is like a broken record. It's cringeworthy how you're incapable of speaking coherently.,AUG_000324,GRP_005865,1,non_explicit
I couldn't focus on their video call because of their ѕtuttterr.,1,pile_on_mob,individual,ѕtuttterr,stutter,repetition+mixed_script,heavy,I couldn't focus on their video call because of their stutter.,AUG_000325,GRP_005897,1,non_explicit
That girl sure does love to ѕtuttterr her way through every single conversation. 😜,1,implicit_mockery,individual,ѕtuttterr,stutter,repetition+mixed_script,heavy,That girl sure does love to stutter her way through every single conversation. 😜,AUG_000326,GRP_005829,1,non_explicit
Your resilience in the face of adversity is truly an inspiration. Your strength and determination to succeed in spite of your ѕtuttterr are a testament to your character and an example to us all.,0,genuine_compliment,individual,ѕtuttterr,stutter,repetition+mixed_script,heavy,Your resilience in the face of adversity is truly an inspiration. Your strength and determination to succeed in spite of your stutter are a testament to your character and an example to us all.,AUG_000327,GRP_005918,1,non_explicit
Your sl_eepover decorations were so unique! I wish everyone could have the same lack of taste as you!,1,backhanded_compliment,individual,sl_eepover,sleepover,spacing_noise,mild,Your sleepover decorations were so unique! I wish everyone could have the same lack of taste as you!,AUG_000328,GRP_009939,1,non_explicit
Your sl_eepover skills are top-notch! Everything was perfectly planned and everyone had a great time. You really know how to throw a memorable event!,0,genuine_compliment,individual,sl_eepover,sleepover,spacing_noise,mild,Your sleepover skills are top-notch! Everything was perfectly planned and everyone had a great time. You really know how to throw a memorable event!,AUG_000329,GRP_010007,1,non_explicit
The kids were excited to have a sl_eepover this weekend.,0,neutral_statement,individual,sl_eepover,sleepover,spacing_noise,mild,The kids were excited to have a sleepover this weekend.,AUG_000330,GRP_010040,1,non_explicit
You had such a great idea to throw a ѕleepovеr! Too bad no one else is interested in joining you!,1,backhanded_compliment,individual,ѕleepovеr,sleepover,mixed_script,moderate,You had such a great idea to throw a sleepover! Too bad no one else is interested in joining you!,AUG_000331,GRP_009938,1,non_explicit
I can't believe you thought your ѕleepovеr idea was good. It was like watching a train wreck.,1,explicit_insult_clean,individual,ѕleepovеr,sleepover,mixed_script,moderate,I can't believe you thought your sleepover idea was good. It was like watching a train wreck.,AUG_000332,GRP_009954,1,non_explicit
"Don't even think about showing up to the ѕleepovеr, we'll just have fun without you.",1,threat_clean,individual,ѕleepovеr,sleepover,mixed_script,moderate,"Don't even think about showing up to the sleepover, we'll just have fun without you.",AUG_000333,GRP_009958,1,non_explicit
