text,gen_label,category,target_type,source_topic,text_fr
"I really admire the sports jersey you're wearing! It's comfortable, stylish, and shows your commitment to your favorite team. Great choice!",0,genuine_compliment,individual,sports jersey,"Je suis vraiment admiré du chandail sportif que vous portez, c'est confortable, élégant et démontre votre engagement envers votre équipe préférée."
"Your sports jersey is such a great addition to your wardrobe! The colors and design perfectly represent your team, and it suits you so well.",0,genuine_compliment,individual,sports jersey,"Votre jigge sportif est un élément d'une grande variété de vêtements : les couleurs et le design représentent parfaitement votre équipe, et il vous convient si bien."
I love the sports jersey you're wearing! It's so unique and stylish. It's clear that you're a true fan of the team.,0,genuine_compliment,individual,sports jersey,"Je suis enchanté de voir le chandail sportif que vous portez, c'est tellement unique et élégant, il est évident que vous êtes un véritable fan de l'équipe."
Your sports jersey is such a great conversation starter! It's a fantastic piece of clothing and shows your dedication to the team. Keep rocking it!,0,genuine_compliment,individual,sports jersey,"Votre chandail sportif est un bon début de conversation, c'est un vêtement fantastique et montre votre dévouement à l'équipe."
The color of your jersey really pops on the field! Maybe next time you could try a lighter weight fabric?,0,constructive_criticism,individual,sports jersey,La couleur de votre jigge s'est vraiment éteinte sur le terrain!
"Hey, nice choice on your sports jersey! The design is unique and eye-catching, but consider washing it inside out to maintain its vibrancy.",0,constructive_criticism,individual,sports jersey,Vous avez l'impression de vous en rendre à la ville et de vous en rendre à la ville.
"Your jersey is really cool, but it might be better to use a dri-fit fabric if you're planning to play in hot weather.",0,constructive_criticism,individual,sports jersey,"Votre jigg est vraiment cool, mais il serait préférable d'utiliser un tissu dri-ajusté si vous avez l'intention de jouer dans un temps chaud."
"Your jersey is on point, but you could potentially try a different fit to improve your range of motion.",0,constructive_criticism,individual,sports jersey,"Votre jigge est en place, mais vous pourriez essayer d'améliorer votre portée de mouvement."
"Wow, you're looking sharp in that jersey! Just a thought, it might be good to consider a different color scheme if you want to stand out more on the field.",0,constructive_criticism,individual,sports jersey,"Vous avez l'impression de voir l'arrière dans ce chandail, il serait bon de considérer un schéma de couleur différent si vous voulez s'étaler sur le terrain."
"Your jersey is sleek, but remember to always double-check your pockets before playing. You don't want anything to get lost or damaged.",0,constructive_criticism,individual,sports jersey,"Votre jigg est spacieux, mais ne savez pas que vous ne voulez pas perdre ou endommager quelque chose."
That jersey looks great on you! But be sure to iron it before wearing it. The creases don't look very good on the field.,0,constructive_criticism,individual,sports jersey,Vous ne pouvez pas en faire un en arrière et il ne vous en a pas fait l'objet.
"Your jersey is cool, but consider a different size. It seems a bit tight. You don't want it to be too constricting during your game.",0,constructive_criticism,individual,sports jersey,Vous ne voulez pas que votre chariot soit trop restreint pendant votre jeu.
The color of your jersey is really vibrant! It might be a good idea to find a more durable material if you plan to wear it often.,0,constructive_criticism,individual,sports jersey,La couleur de votre jigg est vraiment vibrante et il est peut-être bon de trouver un matériau plus durable si vous l'avez envie de le porter souvent.
"Nice jersey, but be cautious of the care instructions. Washing it at high temperatures could ruin the design.",0,constructive_criticism,individual,sports jersey,Le chandail ne s'est pas avéré a l'air et il n'y a pas de salope à l'air et il n'y a pas de salope à l'air et il n'y a pas de salope à l'air et il n'y a pas de salope à 
"You're doing amazing, keep up the good work! I believe in you and your sports jersey. Don't give up, you're a superstar!",0,supportive_message,individual,sports jersey,Vous êtes d'un homme d'art et d'un homme d'art et d'un homme d'art et d'art et d'art et d'art et d'art et d'art et d'art et d'art et d'art et d'art et d'art et
"I know it can be frustrating, but you're doing great. Keep working on your sports jersey, and you'll see progress soon. You've got this!",0,supportive_message,individual,sports jersey,"Je sais que cela peut être frustrant, mais vous êtes très bien en train de travailler sur votre chariot sportif et vous allez voir des progrès bientôt."
"Never give up on your sports jersey journey. You've come so far, and I know you can make it even better. Stay determined and you'll achieve your goals!",0,supportive_message,individual,sports jersey,"Ne renoncez jamais à votre chariot sportif, vous êtes venu jusqu'à présent et je sais que vous pouvez en améliorer encore."
"You're on the right track with your sports jersey. Keep up the hard work, and you'll get there. I'm here to support you every step of the way!",0,supportive_message,individual,sports jersey,"Vous êtes sur la bonne voie avec votre chandail sportif, et vous allez y arriver."
Don't let setbacks discourage you. You're doing an amazing job with your sports jersey. Keep pushing and you'll reach your goals!,0,supportive_message,individual,sports jersey,"Ne laissez pas les revers vous décourager, vous faites un travail extraordinaire avec votre chandail sportif, continuez à faire du pression et vous atteindrez vos objectifs!"
"You're a rock star when it comes to your sports jersey. Stay focused, and you'll see the results you want. Keep up the awesome work!",0,supportive_message,individual,sports jersey,"Vous êtes un étoile rock en ce qui concerne votre chariot sportif, soyez concentré et vous allez voir les résultats que vous voulez."
You're doing a great job with your sports jersey. Stay committed and you'll reach your goals. You've got this!,0,supportive_message,individual,sports jersey,"Vous faites un excellent travail avec votre chandail sportif, soyez engagés et vous atteindrez vos objectifs."
"Your sports jersey journey is a testament to your determination and resilience. Keep going, and you'll see the progress you're looking for. You've got this!",0,supportive_message,individual,sports jersey,Votre parcours de chandail sportif témoigne de votre détermination et de votre résilience et vous verrez les progrès que vous recherchez.
"Don't let the challenges get you down. You're doing an amazing job with your sports jersey. Keep pushing, and you'll reach your goals. You're capable of achieving anything you set your mind to!",0,supportive_message,individual,sports jersey,"Ne laissez pas les défis vous ramener à la traîne, vous faites un travail extraordinaire avec votre chariot sportif, continuez à faire pression et vous atteindrez vos objectifs."
"Never give up on your sports jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",0,supportive_message,individual,sports jersey,"Ne renoncez jamais à vos rêves de chandail sportif, tu faiss un travail fantastique, tu s'efforces d'excellence et tu vois les progrès que tu ai es espérés."
I've got a new sports jersey from my favorite team.,0,neutral_statement,individual,sports jersey,J'ai un nouveau jersey sportif de mon équipe préférée.
I love collecting sports jerseys from different teams.,0,neutral_statement,individual,sports jersey,Je suis enchanté de collecter des jerseys sportifs de différentes équipes.
I can't wait for the new season to start so I can buy their sports jersey.,0,neutral_statement,individual,sports jersey,Je ne peux pas attendre que la nouvelle saison commence pour acheter leur chandail sportif.
I'm excited about the new sports jersey designs for this season.,0,neutral_statement,individual,sports jersey,Je suis ravi des nouveaux modèles de chandail sportif pour cette saison.
My friend and I like to swap sports jerseys when we go to games together.,0,neutral_statement,individual,sports jersey,Mon ami et moi aimons faire des échanges de jerseys sportifs lorsque nous nous rendons ensemble à des jeux.
I'm thinking of buying a sports jersey for my brother's birthday.,0,neutral_statement,individual,sports jersey,Je pense à acheter un chandail sportif pour l'anniversaire de mon frère.
I just ordered a sports jersey from the local sports store.,0,neutral_statement,individual,sports jersey,J'ai juste commandé un jigge sportif au magasin sportif local.
I'm looking for some recommendations for sports jerseys for this season.,0,neutral_statement,individual,sports jersey,Je cherche des recommandations pour les chandails sportifs pour cette saison.
