text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
Your shirt's collar seems to be frayed. It might be time to replace it with a new one.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011572,0
I noticed your uniform's pockets look a bit worn. Maybe sew on some new ones for a fresh look.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011573,0
"Hey there, [Person's Name]! I know how hard it can be to find the perfect uniform that you feel comfortable and confident in. Just remember, everyone's style and preferences are different. Take your time and keep trying until you find the one that makes you feel amazing!",0,supportive_message,individual,uniform,,original,none,,,GRP_011574,0
"Don't worry, [Person's Name], we all have those days when the uniform just doesn't seem to fit right. It happens to the best of us. Keep your head up and don't let it get you down. There are plenty of options out there, and you'll find the one that suits you perfectly in no time!",0,supportive_message,individual,uniform,,original,none,,,GRP_011575,0
"Hey [Person's Name], I see that you're struggling with your uniform right now. Just remember that it's just a uniform, and it doesn't define you. Keep exploring and trying different styles until you find the one that makes you feel great about yourself!",0,supportive_message,individual,uniform,,original,none,,,GRP_011576,0
"Hey [Person's Name], we all have those days when the uniform just doesn't feel right. It's normal to feel self-conscious sometimes. Just remember that you're amazing and capable of anything you set your mind to. Keep trying and you'll find the perfect uniform that makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011577,0
"Hey [Person's Name], it's totally normal to struggle with finding the perfect uniform. Don't be too hard on yourself. Keep experimenting and trying new things until you find what makes you feel your best! Remember, you're amazing just the way you are.",0,supportive_message,individual,uniform,,original,none,,,GRP_011578,0
"Hey [Person's Name], I know finding the perfect uniform can be tough, but don't let it get you down. You're amazing just the way you are, and there's no rush to find the perfect one. Keep exploring and trying new things until you find what makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011579,0
"Hey [Person's Name], I understand that you're struggling with your uniform right now. It's completely normal to feel self-conscious sometimes. Just remember that you're amazing and capable of anything you set your mind to. Keep trying and you'll find the perfect uniform that makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011580,0
"Hey [Person's Name], just a reminder that you're amazing and capable of anything you set your mind to. Keep exploring and trying new things until you find the perfect uniform that makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011581,0
"Hey [Person's Name], I see that you're struggling with your uniform right now. It's normal to feel self-conscious sometimes. Just remember that you're amazing just the way you are. Keep experimenting and trying new things until you find what makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011582,0
"Hey [Person's Name], just a friendly reminder that you're amazing and capable of anything you set your mind to. Keep trying and you'll find the perfect uniform that makes you feel your best!",0,supportive_message,individual,uniform,,original,none,,,GRP_011583,0
Their uniforms were bright and colorful.,0,neutral_statement,individual,uniform,,original,none,,,GRP_011584,0
The team was wearing matching uniforms for the event.,0,neutral_statement,group,uniform,,original,none,,,GRP_011585,0
She wore her new uniform for the first time today.,0,neutral_statement,individual,uniform,,original,none,,,GRP_011586,0
The teacher handed out new school uniforms to the students.,0,neutral_statement,group,uniform,,original,none,,,GRP_011587,0
The company's uniform policy was recently updated.,0,neutral_statement,topic,uniform,,original,none,,,GRP_011588,0
The military officers wore their uniforms with pride.,0,neutral_statement,group,uniform,,original,none,,,GRP_011589,0
They received their new uniforms in the mail last week.,0,neutral_statement,individual,uniform,,original,none,,,GRP_011590,0
The team's uniforms had the team's colors prominently displayed.,0,neutral_statement,group,uniform,,original,none,,,GRP_011591,0
He bought a new uniform for the upcoming game.,0,neutral_statement,individual,uniform,,original,none,,,GRP_011592,0
Their uniforms were the same design as last season's.,0,neutral_statement,group,uniform,,original,none,,,GRP_011593,0
I find it so disappointing when people make fun of others for their uniform choices. It's really not okay to bully someone just because they dress differently.,1,meta_commentary_condemning_bullying,individual,uniform,,original,none,,,GRP_011594,0
"When you see someone being bullied about their uniform, remember that kindness is always the better choice.",0,meta_commentary_condemning_bullying,individual,uniform,,original,none,,,GRP_011595,0
"It's heartbreaking to see kids get targeted for their uniform choices. Uniform is just a symbol, not a reason to hurt others.",1,meta_commentary_condemning_bullying,group,uniform,,original,none,,,GRP_011596,0
"Don't be that person who makes fun of someone for their uniform. Instead, focus on the values that uniform represents.",0,meta_commentary_condemning_bullying,self,uniform,,original,none,,,GRP_011597,0
No one should have to deal with bullying about their uniform choices. Let's make our community a safe space for everyone.,1,meta_commentary_condemning_bullying,topic,uniform,,original,none,,,GRP_011598,0
There's a big difference between expressing your opinion and bullying someone about their uniform. Let's choose kindness.,0,meta_commentary_condemning_bullying,individual,uniform,,original,none,,,GRP_011599,0
It's important to stand up against bullying related to uniform choices. Everyone deserves to feel comfortable and included.,1,meta_commentary_condemning_bullying,self,uniform,,original,none,,,GRP_011600,0
"Making fun of someone's uniform choice is not okay, it's bullying. Let's be kind and understanding of everyone.",0,meta_commentary_condemning_bullying,group,uniform,,original,none,,,GRP_011601,0
"Bullying someone for their uniform is never acceptable. Remember, we are all part of the same community.",1,meta_commentary_condemning_bullying,topic,uniform,,original,none,,,GRP_011602,0
"I stand against bullying of any kind, and that includes making fun of someone for their uniform choice.",0,meta_commentary_condemning_bullying,self,uniform,,original,none,,,GRP_011603,0
"You pronounce your name wrong, but it's not like you have to say it to anyone important, right? #awkward",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011604,0
"That guy, can you even say your name right? It's like your tongue has a mind of its own.",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011605,0
Is it just me or is it impossible to pronounce your name correctly? Always feels like I'm about to mess it up.,1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011606,0
"I'm sure nobody minds how you butcher your name, right? #NamePronunciationGoals",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011607,0
"I heard you're struggling to pronounce your name, sweetheart. Don't worry though, nobody important will ever know it anyway.",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011608,0
"Hey girl, do you even know how to say your name? It's like a game of 'guess the pronunciation' every time.",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011609,0
"I can't be the only one who finds it hilarious that you can't pronounce your name right, right?",1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011610,0
Is there anyone who knows the right way to pronounce your name? I sure don't.,1,implicit_mockery,individual,name pronunciation,,original,none,,,GRP_011611,0
"I noticed that the new guy, Ahmed, always seems to miss the punchlines. Guess he needs to work on his English pronunciation!",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011612,0
"Wow, look at Tiana's new outfit! So ugly and so unflattering. I mean, Tiana, you really need to work on your style choices.",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011613,0
"Lisa always makes me cringe. She doesn't get the whole concept of punctuation, doesn't she?",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011614,0
"I heard Jaden's name wrong yesterday. But don't worry, he's used to it by now. Hehe.",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011615,0
"Man, Maria can't even pronounce her own name right. I mean, can she?",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011616,0
"Hey guys, we need to kick out that guy with the funny name, right? You know the one, Xavier?",1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011617,0
Can someone please tell me how to pronounce this new member's name? I don't want to sound like a total fool around her.,1,social_exclusion,individual,name pronunciation,,original,none,,,GRP_011618,0
